user_id,favorite_category,favorite_category_share,category_entropy
AEEE65AUS66BL63NNQR354KQBHDA,Digital_Music,1.0,-0.0
AEEEESRIF6WSCNK5IZGYC4JTEVRA,Digital_Music,1.0,-0.0
AEEFMGZPLL5SFSPYSXWDJXFSRTKA,CDs_and_Vinyl,1.0,-0.0
AEEH3I477FCAF4ODVKVNU2BV7MCQ,Digital_Music,1.0,-0.0
AEEJBFZKUBEEMBZUZJV4UHFVEEBQ,Books,0.5,1.0
AEEM2QIBMUUXEAJIEQH2WT2KNZZA,Books,1.0,-0.0
AEEM5MOB37EQJMFH37Q5S3FTNDCA,Digital_Music,1.0,-0.0
AEEOWWDWGCIOD4A76QBFBYWPAOWQ,Digital_Music,1.0,-0.0
AEEPQNBGOQFIIR36NAUCIFL5F3MQ,Clothing_Shoes_and_Jewelry,0.45454545454545453,2.0403733936884962
AEERNRTIXU7UHRJNHJU5YLYFYKVA,Digital_Music,1.0,-0.0
AEF3JXPYJL5ILD6M2QONVD7FBTKA,Clothing_Shoes_and_Jewelry,0.75,0.8112781244591328
AEF4REQMG4I6Y2JLLKMQE4U2QYXQ,Digital_Music,1.0,-0.0
AEF6BL2GCQFLEUYM6O4O37VYMX2A,Books,1.0,-0.0
AEF73L7G43IKVL33U4FCOPM7D6VQ,Automotive,0.9166666666666666,0.41381685030363374
AEFBZVDIVRDLTNPKEPKAOFR2QPRQ,Digital_Music,1.0,-0.0
AEFCCVG7774SPHY5NVTYKXAM55UA,Digital_Music,1.0,-0.0
AEFDUJP4ZD3QWM5PBUFB7CCKOUNA,Digital_Music,1.0,-0.0
AEFEQA3KTVUYGB2YBVMK6DDPOYAA,Digital_Music,1.0,-0.0
AEFEZIYEZG7XTSPDTFIUQXWMGEDQ,Digital_Music,1.0,-0.0
AEFFEFBOJH4AZHFUE6O3PRLMGGNQ,Books,1.0,-0.0
AEFFENLWFV4VD4WTZNN25XD2TX6Q,Cell_Phones_and_Accessories,1.0,-0.0
AEFHDB4HOJSHJ6YZF5NYIQULOUYA,Digital_Music,1.0,-0.0
AEFHGLOYQK7M6C3H2VZIAEQLMDDQ,Digital_Music,1.0,-0.0
AEFHQE7GHY2O23AJESRJ2NYVVPSQ,Digital_Music,1.0,-0.0
AEFIZWO3P6NV4AFJDRGBNNUDXE3Q,Cell_Phones_and_Accessories,0.5,1.0
AEFKF6R2GUSK2AWPSWRR4ZO36JVQ,Electronics,0.7407407407407407,1.123472599489985
AEFLH72MFY4GRTNI3KZXNE4IUB2Q,Books,0.6666666666666666,0.9182958340544896
AEFLZ7L6TGJDCP4D4KYZSOXLSWVA,Automotive,0.5,1.5
AEFNBEO2F23NURCMGEW2U7BIEAWA,Digital_Music,1.0,-0.0
AEFNUVMRYZ3KJXQ2IBNNWCZHRZ7Q,Digital_Music,1.0,-0.0
AEFPR4MO6FE3KX4CMKTNWRRPVXNQ,Digital_Music,1.0,-0.0
AEFPXQRXU3XJCFVSVPUQSKAKIIFA,Digital_Music,1.0,-0.0
AEFQMLX72KCIFGZ634KPTI4H4UCQ,Digital_Music,1.0,-0.0
AEFRDA6JMSWHDFWB3WKM3YKVUNIA,Digital_Music,1.0,-0.0
AEFSYJ74RDBN7I4N5VCIXXYUBKHA,Digital_Music,1.0,-0.0
AEFVBJSXZ77TPGBXVOFDC3R2HNTA,Cell_Phones_and_Accessories,1.0,-0.0
AEFY3OUHLE6LD6FJZRQQTXUM3YKA,Digital_Music,1.0,-0.0
AEG55OACXBGEO7R7QFKTQHFOW3HA,Digital_Music,1.0,-0.0
AEGA3SKGBQDJED7SUGKIIIKFN4LQ,Cell_Phones_and_Accessories,1.0,-0.0
AEGAMGWOMGCWN3UZ3UEPXAHDLT7Q,Digital_Music,1.0,-0.0
AEGB75NR3YIMYKZWHN7VCQTHMHSQ,Digital_Music,1.0,-0.0
AEGFGSYN3POFMUCGBXGA37WYWW3Q,Electronics,0.7058823529411765,1.3216069583883467
AEGHILC3CT4QCWZU4YID4KYLSPOA,Digital_Music,1.0,-0.0
AEGIKB526CGSEZKOOAGDOECZUDAA,Digital_Music,1.0,-0.0
AEGIRIDDNTVLPDPOENITR7TGRIIQ,Digital_Music,1.0,-0.0
AEGKGLKVBES5JY4PC67HV7NK4ZLQ,Digital_Music,1.0,-0.0
AEGMEALSBY7SRIOQAEOXK2IPD6WA,Digital_Music,1.0,-0.0
AEGMGLTFMCWKYL6SXPMC7TDUOPDQ,Digital_Music,1.0,-0.0
AEGP4K2EXLUNIH4AEK7MUE63SJLA,Clothing_Shoes_and_Jewelry,1.0,-0.0
AEGQKT5UKTJWZNBNFWQLZRFCMFZQ,Digital_Music,1.0,-0.0
AEGSGSUXR3LH6KQWOH22QWKRQ4XA,Digital_Music,1.0,-0.0
AEGSJMUN6YF5UUOFDDMPNC5Q5BOQ,Cell_Phones_and_Accessories,1.0,-0.0
AEGT6GE3DDJZA62P64RUATRFKNAQ,Digital_Music,1.0,-0.0
AEGVEWWGTQO3PK3JF5NYB7GSSSVQ,Digital_Music,1.0,-0.0
AEGVUPMHKYGFVGSWSMAKCN6LLCOA,Digital_Music,1.0,-0.0
AEGWB6TKO55D5VOFRRWVBFQXB4FQ,CDs_and_Vinyl,1.0,-0.0
AEGWBVF7PNFDBUXXHG2ILSDATSSQ,Digital_Music,1.0,-0.0
AEGX3J5FCNGB53YHQNBNV6JVARRA,Digital_Music,1.0,-0.0
AEGXA7TRC652QBKCF2TMLFD7TYZA,Automotive,1.0,-0.0
AEGYM5EJXATORBAA5GIYKNXLVPPQ,Digital_Music,1.0,-0.0
AEGZCTBT5CHDBYAOUAVANB2O42BA,Digital_Music,1.0,-0.0
AEGZGTDZGAKIOGAFUQRYGAXQ53MQ,Digital_Music,1.0,-0.0
AEH2X3QQ7TQJGF6EKISLBNVVNWQA,Digital_Music,1.0,-0.0
AEH4YAKNQXUWPJT4D2UG3JEHN2NQ,Digital_Music,1.0,-0.0
AEH66QD7CSPM7ZVH7D7LRSA5HSNQ,Clothing_Shoes_and_Jewelry,0.9019607843137255,0.5971559796031414
AEH6IYENFKTLSVR6QHSNIJEBCQBA,Digital_Music,1.0,-0.0
AEH6NGAY2BZCGDYMOVQ7QPHRMSIQ,Automotive,0.6666666666666666,0.9182958340544896
AEH7P323UG6THNH4C7POZIK4A72A,Cell_Phones_and_Accessories,1.0,-0.0
AEHL4V6GSVO4O74IBGPPODTERIFA,Digital_Music,1.0,-0.0
AEHMAK3OJBEB6X2O6THASYNGKHVQ,Digital_Music,1.0,-0.0
AEHMQSTB6ESWFAT4AHROTV6M7VWA,Digital_Music,1.0,-0.0
AEHNBWGO4HDWTBVNQQEZTJ37VRNA,Cell_Phones_and_Accessories,1.0,-0.0
AEHOUKDUSHPOEDHAISNAVI7ANZHA,Cell_Phones_and_Accessories,1.0,-0.0
AEHPFU2KC7ZNEU5FVCJQEQV5NZWQ,Digital_Music,1.0,-0.0
AEHPS5NUGKYRMLCLDUJQQSBUHCPQ,Digital_Music,1.0,-0.0
AEHQSZPKDWC2VNXIIRGUOIKH5PAA,Books,0.6666666666666666,0.9182958340544896
AEHQZQG2S7HDP5BGTYWUCMV62WAQ,Digital_Music,1.0,-0.0
AEHS6BRPUEQG6NVTBOX5YXPROY7A,Digital_Music,1.0,-0.0
AEHSPDRMBKKRMORA3AJR74UOCW4Q,Digital_Music,1.0,-0.0
AEHUXAEM2PGGIF5RKDWUG5DQQXOQ,Digital_Music,1.0,-0.0
AEHVSZ72XXI4SU6XUNXMJAXUYN6Q,Cell_Phones_and_Accessories,0.5,1.0
AEHWECNK65HS7NQNSESM632FEUJA,Digital_Music,1.0,-0.0
AEHWOWAIPMPP2EN6C24JJQROQ5VQ,Automotive,0.6666666666666666,0.9182958340544896
AEHWUHNTB5FX32HJ7UBOZ2WWUX3Q,Books,0.7903225806451613,1.1237880791248513
AEHZXP35GBAQS4TD74JRUOFZI7SA,Digital_Music,1.0,-0.0
AEHZZWYMY2FFELDYM2YRS7SUSWLA,Digital_Music,1.0,-0.0
AEI36HGRFOQF7RDQH5FIH5RNVG6Q,Digital_Music,1.0,-0.0
AEI3YFOJFBVAG54LKKVUHDTW64DA,Digital_Music,1.0,-0.0
AEI4TPGU6XI3PQ2VLXGLNBDX7NTA,Digital_Music,1.0,-0.0
AEI4YPQZG6TZOWHDFP7I22S4MQZQ,Clothing_Shoes_and_Jewelry,0.8,0.7219280948873623
AEI63HS5MN6TIWXNZUMDQRDAMXTQ,Digital_Music,1.0,-0.0
AEI6N63YVUXCUAELLNTKUVBJOAVA,Digital_Music,1.0,-0.0
AEI6TPJRSHLYHKRSIVD3OFIMAHAA,Digital_Music,1.0,-0.0
AEI77MIQDTGYTCQMY5HGCYLKWXEA,Digital_Music,1.0,-0.0
AEI7RTDKV7AILIRFSTO6ASJ5XWWA,Digital_Music,1.0,-0.0
AEIA5Z6AZVK4X3O7K55CVIOMC46Q,Digital_Music,1.0,-0.0
AEIAFPI4OVACQ3FATZLIGP767SIA,Digital_Music,1.0,-0.0
AEIARIRYK2JJ7YHELWXQUFHJSI4A,Electronics,0.6666666666666666,0.9182958340544896
AEIBEZBGHEG54UXYFZYGPRUTBJVA,Automotive,0.5,1.0
AEICZD35OTDYVWA2KPYWN4PDZ2SA,Cell_Phones_and_Accessories,0.7419354838709677,1.0701171824542437
AEIDW75IESCBYRJYZIKNX4GNP4SA,Digital_Music,1.0,-0.0
AEIF7UX2DWY4ZIRO25IWJJ365LXA,Automotive,0.5,1.0
AEIGRGVLTJ7L2JUMK4Z3KIPYKAHA,Books,0.5,1.0
AEIGX3ZZPJ5GS5RO4GZBHQ5Q74UQ,Digital_Music,1.0,-0.0
AEIGY6NRAYI32OI7KCWPVBTOALOA,Digital_Music,1.0,-0.0
AEIGYISHUVYNO26IKKNXZXFQB5EA,CDs_and_Vinyl,1.0,-0.0
AEIH3AMKQZJ73QGAIUCQP3ETXQBA,Automotive,1.0,-0.0
AEIHLBFJPJBTWEC3LJIH5KROMKIA,Digital_Music,1.0,-0.0
AEIHN6JDLYL2QYCAOCBVEUPHU5EA,Automotive,0.6,1.3709505944546687
AEIIADPXUMFT4KJEZQUOZVZ67S5Q,Digital_Music,1.0,-0.0
AEILAYRBJMWGZQVLMC7DPKIUHONA,Digital_Music,1.0,-0.0
AEILPIBTEKFOQMYZQIK4E4OCSPQQ,Digital_Music,1.0,-0.0
AEIMJ5XEUIE4TKJLGSZYNNKB2WDQ,Books,0.3333333333333333,1.584962500721156
AEIMOPTX5EHGZ6QH63SV6JC4NFWA,CDs_and_Vinyl,1.0,-0.0
AEINWALDRYT4NTF3M5NC2WZ5YQNA,Books,0.42105263157894735,1.6163485660751644
AEINY4XOINMMJCK5GZ3M6MMHBN6A,Books,0.6,1.5546097612655665
AEIOIVFNO6QX7OYOJNPRKQEWMPGA,Books,0.6923076923076923,1.198183947911799
AEIOQSYE7AR5XVS3CO6TZ4QANEYQ,Digital_Music,1.0,-0.0
AEIPJBAN7A55Q5DFFPZSR2UV3OKA,Cell_Phones_and_Accessories,0.6065573770491803,0.9669852958320848
AEIPNIBAH57OX4JUN7ALQ2KHOCSA,Digital_Music,1.0,-0.0
AEIPXVWUORGDX3K3WFJQQ3CFLUOQ,Books,0.6153846153846154,1.5465935642949382
AEIQLBQJ7NYHYTTAKDWNYDA2KPUA,Digital_Music,1.0,-0.0
AEIQOTBKJLPPRN5B5N5L2KYETMUQ,Digital_Music,1.0,-0.0
AEITH2MBDGMCSAZSBNAYOEBOJXFA,Books,0.9375,0.3372900666170139
AEIUTZ7WEUAE4PXZWRQ36A3WXTUQ,Digital_Music,1.0,-0.0
AEIVH65KEDKZYV3X7DYNMLV3JMWQ,Cell_Phones_and_Accessories,0.7777777777777778,0.7642045065086203
AEIWUHIAO3RVQNHZDBKS23RPPITA,Digital_Music,1.0,-0.0
AEIXGM25ZUYR34ZF7MZHFM4X235A,Electronics,0.6666666666666666,1.2516291673878228
AEIXZKAPMY7JHPXOSOKOGUIWB3FA,Digital_Music,1.0,-0.0
AEIY2WXJWZJSCUMR7S4F3AALGPEQ,Automotive,1.0,-0.0
AEJ25XDPPY4TYXUWSWH7PPDDXLTQ,Digital_Music,1.0,-0.0
AEJ2JQSEPTDNRU6TKQYZOUS6Y6PQ,Cell_Phones_and_Accessories,1.0,-0.0
AEJ2WQIK4TFJG27TFJGMKIVLG5RA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AEJ3ZPLHBSZNN3HI7PXQ4DPB2GHA,Digital_Music,1.0,-0.0
AEJ563ZCQKBBRT7GNADPR2TLHQVA,Digital_Music,1.0,-0.0
AEJ5NE6A3HGBRNPPEBB4HTRD4I4A,Automotive,1.0,-0.0
AEJ6TOA4Y75KHGGRCTF5LENP7BCQ,Digital_Music,1.0,-0.0
AEJ7MGTSJ6ICFUTZIAMMCNLF7USA,Digital_Music,1.0,-0.0
AEJ7YMLHCINPAGLKM5AS45NZW7SQ,Clothing_Shoes_and_Jewelry,0.8823529411764706,0.6402064333604701
AEJB7HLH4CO5HXANXOW77PCK7ZLQ,Clothing_Shoes_and_Jewelry,0.7142857142857143,0.863120568566631
AEJCASB623TCR2SO7XWSO2QONVDQ,Digital_Music,1.0,-0.0
AEJCZMZPJOCWGDGWWU4B7H6T3JLA,Digital_Music,1.0,-0.0
AEJD6NWO3U6S7EK67S2WFRWAZNFQ,Cell_Phones_and_Accessories,1.0,-0.0
AEJDETWITK2KGACH7FUBMY33PPSQ,Clothing_Shoes_and_Jewelry,0.6842105263157895,1.3605273114437084
AEJEC5WS5UPWGWFR632NMKWPC4JQ,Books,0.6666666666666666,0.9182958340544896
AEJELM2NWMU4Q7UR3LGXNRNEJNJA,Digital_Music,1.0,-0.0
AEJFVYFSNMS3W2E6CXIOUYBQMXHQ,Digital_Music,1.0,-0.0
AEJHWKSFUXVUJDKTVYRAYJSQY56A,Electronics,1.0,-0.0
AEJJBO3HBAJW2PSPBFG7I55U5P2Q,Digital_Music,1.0,-0.0
AEJJLKAKGDDUIFKEQ2IMVUNFAOFQ,Digital_Music,1.0,-0.0
AEJMHUQU7JTHFVITVQZHM4J7ZLMQ,Digital_Music,1.0,-0.0
AEJMZY5P5J2IHCQYUPLG65SXEIWQ,Digital_Music,1.0,-0.0
AEJNMJ7NA4XNRSTTEJ52FJFETOZQ,Digital_Music,1.0,-0.0
AEJOF7IWCXUQQJGQ6VZGRDX3HGKA,Digital_Music,1.0,-0.0
AEJOR7ZML2STBFQCQK67IT6V3TJQ,Digital_Music,1.0,-0.0
AEJP7A3GXD5XEWGVBCVLTXDYQ7TA,Digital_Music,1.0,-0.0
AEJSXWZSXH5DHNIYBMRZT5GNNQBQ,Clothing_Shoes_and_Jewelry,0.42857142857142855,1.8423709931771084
AEJU5Q7MZJAN6ZIX654NO5MRRZGA,Digital_Music,1.0,-0.0
AEJUHOQNHKVHS5AZHFGBBVTL5ZWQ,Clothing_Shoes_and_Jewelry,1.0,-0.0
AEJWQQYYOFNDGPKXLXJPNBTQLCAA,Cell_Phones_and_Accessories,0.6666666666666666,1.2516291673878228
AEJWRL3HXNGAG3AUIUHJJAEKHLVQ,Digital_Music,1.0,-0.0
AEJYA5LGNF4GHHMJN3ETNHVQVYCQ,Cell_Phones_and_Accessories,1.0,-0.0
AEJYNAKWXNLK4SJ4ONNNWSKR5ZEA,Digital_Music,1.0,-0.0
AEJYSBLZXMZDV5MQTEVVDPNO3E3Q,CDs_and_Vinyl,1.0,-0.0
AEK27DQ54G7PIWW627UHT72TFX4A,Digital_Music,1.0,-0.0
AEK2YVDVWRTYRJON43H3LAHXEKWA,Digital_Music,1.0,-0.0
AEK2YXIWF6TTZJERHSQ763RSDH4Q,Digital_Music,1.0,-0.0
AEK3U3CM7AC6GQNNIHXYCSMRR27Q,Digital_Music,1.0,-0.0
AEK47COZQC6JRI5BZ3JHMU5YAYHQ,Digital_Music,1.0,-0.0
AEK5WJEU2LSII2N5GJUTZVA3IVLQ,Digital_Music,1.0,-0.0
AEK5YA5R765XMSVNPKNNHKVEWQZA,Digital_Music,1.0,-0.0
AEK7FJP2TQNK77ZX6LJQ6IBPWHWA,Digital_Music,1.0,-0.0
AEKAQ5SHLEIE44SA3WXLLKD4RJVA,CDs_and_Vinyl,0.8571428571428571,0.5916727785823275
AEKBJYBZJEJPZUWDV7T6XXGP5NBA,Cell_Phones_and_Accessories,0.75,0.8112781244591328
AEKCPCESH56P72UAR4LSGD4SI3HQ,Digital_Music,1.0,-0.0
AEKDBTFNYMXQ5RICBETO7ITBA5MQ,Digital_Music,1.0,-0.0
AEKDF2ANHCJWJQSPSMPV5TNTNZJA,Books,0.5,1.0
AEKDJKA3HG4AFRUGCJJWRVY36GAA,Cell_Phones_and_Accessories,1.0,-0.0
AEKEN3WITS4ZEJ7ZIISGJDZYJB3Q,Digital_Music,1.0,-0.0
AEKFUKXNCDKDUBBXXIJT7AB5PSXQ,Cell_Phones_and_Accessories,1.0,-0.0
AEKG47U2ZSDWCBQWO2CYJJOHGEBQ,Digital_Music,1.0,-0.0
AEKGBJHGLLCKCRL3KMFZ4JUKVNSQ,Automotive,1.0,-0.0
AEKGKIVFGW2WZYIO5SIHE3FGMSEQ,Digital_Music,1.0,-0.0
AEKGR2L7VVF3FBTVTSXAVOLLO7LQ,Digital_Music,1.0,-0.0
AEKGSFZEDDBFIM47F4U4L4Z5BIUQ,Digital_Music,1.0,-0.0
AEKGZEMCO4GRDHPCCXYMNBG3UEGA,Cell_Phones_and_Accessories,1.0,-0.0
AEKHXAWYHXDKLBNGSOQZTDTAZ4OQ,Digital_Music,1.0,-0.0
AEKKEUY422QHRJH7EAPZ2M7SONNQ,Digital_Music,1.0,-0.0
AEKL7JVPBMNHJYRFJYM6TSXJJ77Q,Digital_Music,1.0,-0.0
AEKLOBM6NGXTGN2E7GIC6RHPIBNQ,Digital_Music,1.0,-0.0
AEKLS7IGU7RQ4PDKDFT2SLRSK6YA,Digital_Music,1.0,-0.0
AEKLWIFD6GVHWJKIC4QDCDYRNYKQ,Cell_Phones_and_Accessories,1.0,-0.0
AEKN6BLZOYHOCQOCJIK2EUYSDBXA,Digital_Music,1.0,-0.0
AEKNJE46MRYTOXI6NMJTY3OCS43A,Digital_Music,1.0,-0.0
AEKOQRDUY64SGH4PONBFTSIM2I2Q,Digital_Music,1.0,-0.0
AEKQYZ6FHKPNGUAVBVUMVRZJH2JA,Cell_Phones_and_Accessories,1.0,-0.0
AEKRTKDK3T3RUS66YXKIPW5XMPCQ,Digital_Music,1.0,-0.0
AEKT3R36QZ4BVGFLSWHSB7VNJGRQ,CDs_and_Vinyl,1.0,-0.0
AEKT7BTLG356MDAHI2QHQPZZKAZQ,Clothing_Shoes_and_Jewelry,1.0,-0.0
AEKTMB3EI77WTGE23SJRDV7MQPUA,Digital_Music,1.0,-0.0
AEKVB56HCCWJMD24WXYMJDG5CKZA,Digital_Music,1.0,-0.0
AEKWGLTUB5NYQ5X3EI3R2M5ZKWEQ,Automotive,1.0,-0.0
AEKX4SZQMLFZZ7YX5YY425HHMQAA,Automotive,0.5,1.0
AEL3JIGFXVZSGUMPAQBDOSYGM53Q,Digital_Music,1.0,-0.0
AEL4RCCCIRLR6L4IBVKUQMVWBATA,Digital_Music,1.0,-0.0
AEL5MWPGIVMXPKWB7RKI37PL6ZXA,Digital_Music,1.0,-0.0
AEL5ZHI6X5STOL3Y6PCQRSSTIWRQ,Digital_Music,1.0,-0.0
AEL6BJ6WFY7ZDVQBIIOWKAOT7ZGQ,Cell_Phones_and_Accessories,1.0,-0.0
AEL6G2RK5DWBONL46YSG257T2SQA,Digital_Music,1.0,-0.0
AEL7P6CZWQRH26D2XY3SIEG4H2DA,Digital_Music,1.0,-0.0
AELA4HJK4R6EBP3P32E2IH5XNLGA,Digital_Music,1.0,-0.0
AELBBIEI6TFZEEF2ARN2ZXEVOWAQ,Digital_Music,1.0,-0.0
AELBMRGOWMO3ILFOGCB3KFGMBHZA,Digital_Music,1.0,-0.0
AELBSRCMSCXXJFYAE3NK6D4DAVTA,Digital_Music,1.0,-0.0
AELCJLJAOMS3DFYF6KUXMXJBXARA,Digital_Music,1.0,-0.0
AELCODZ4LJ2IVLIZ536A55CYUEPQ,Automotive,1.0,-0.0
AELDTVIUFQUUTOBFR6KNR5V3F57A,Digital_Music,1.0,-0.0
AELG4BR3AGXJUUZRQGTPCJCHVZ5A,Automotive,1.0,-0.0
AELGD7MYYE65AVEHRMDPYUVTUIQQ,Automotive,1.0,-0.0
AELHB5QYXVSXZM263JIARJBWPOSA,Cell_Phones_and_Accessories,1.0,-0.0
AELHWVFUH26OV2DGOMEADND2IEUA,Cell_Phones_and_Accessories,1.0,-0.0
AELIV6UHVC6Z6VA4MIZ464WUHDPA,Automotive,0.75,0.8112781244591328
AELMGVQANXHWWVB3KQKXHPETGZDQ,Digital_Music,1.0,-0.0
AELMYCSQ2CHQEOMSPY4WCL64KIUQ,Digital_Music,1.0,-0.0
AELOFMVKR6FE7OOQGDPYGIFF6KVQ,Digital_Music,1.0,-0.0
AELOGPIDWSAQVPDOOQJR3BX7T5MQ,Automotive,1.0,-0.0
AELOI2MDT23DHWTZUFJ6ZKJJHOAQ,CDs_and_Vinyl,1.0,-0.0
AELR73N6JFQCFA77VU3S5LQAKBXQ,Books,0.7333333333333333,1.0529815751302694
AELSXWOFXQ5JYTGGX5XBZS3KTWQQ,Digital_Music,1.0,-0.0
AELYUCBC7BFTB6MQJ4Z2MTIMRZ2A,Digital_Music,1.0,-0.0
AELZEXEKAVZGQERR2H2RXFBA452A,Digital_Music,1.0,-0.0
AEM3IZY6EBPPHI63UNPVDH54FLDA,Digital_Music,1.0,-0.0
AEM46TADAWFNNA4UEMATKVKGVQ7A,Automotive,1.0,-0.0
AEM54G6GVSBCFVMEWUKELLDH6CEQ,Automotive,1.0,-0.0
AEM5YPNWRFZMTISA7MNO5Q55CERQ,Digital_Music,1.0,-0.0
AEM663T6XHZFWLODF4US2RCOCUSA,Electronics,1.0,-0.0
AEMBLBM4BUPI7ZRLS4JONNLCDBQA,Digital_Music,1.0,-0.0
AEMBRCDXXEFJ5IZSHFWQV4RRQCJA,CDs_and_Vinyl,1.0,-0.0
AEMBTVYDSPZ4LQS22ANCAVBY772A,Automotive,0.5,1.0
AEMBYOFMQMIYUDXVZOV2OSFIWUWQ,Digital_Music,1.0,-0.0
AEMC6O7HQTSBW3WGYDN7KX7MLE2A,Books,0.5,1.0
AEMCYZWCUZOHOYR4ODTFB35LYDPA,Automotive,1.0,-0.0
AEMDYF5S74SVPHNIJGBO6BHTA23A,Automotive,0.875,0.5435644431995964
AEMGTZNYC4EPWJRN2YWOBIN3ZRJA,Digital_Music,1.0,-0.0
AEMGWSVRXINE7EIOBDBM6TVBDPFQ,Digital_Music,1.0,-0.0
AEMGXCMI4SNFUJ542KHGLU4W3E4A,CDs_and_Vinyl,1.0,-0.0
AEMHSPGW765HCDTGPKO7JK2IWKEA,Automotive,0.5,1.0
AEMI74JHKARVZR5F3DVAK4FMANXQ,Digital_Music,1.0,-0.0
AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,Automotive,0.4222222222222222,1.853623015304728
AEMKSDVDHPPZRWI4U2OV3ISVSVJA,CDs_and_Vinyl,1.0,-0.0
AEMKUTWY33ROXY7ODQ3JC32R7I4A,Digital_Music,1.0,-0.0
AEMLEQKRYNQ5WGZVLBFI7NUSPKLQ,Automotive,1.0,-0.0
AEMLZRIZSXAA6OUNUQRZK6YMKCXA,Digital_Music,1.0,-0.0
AEMN7LYBYUGLTNVCXOBAFSHLYJ6A,Cell_Phones_and_Accessories,1.0,-0.0
AEMNNMYROYAZGBLYYXNCEAE6D7YQ,Books,1.0,-0.0
AEMO2MND4W7ATBJPH7QVVGZSLF3A,Digital_Music,1.0,-0.0
AEMO4BFY2UXCQE4XOFORK5EFFCDA,Automotive,0.625,0.954434002924965
AEMO7L57SNDF7ALZ2AYW3YQQ62LQ,Digital_Music,1.0,-0.0
AEMOJU24QUZDDSMGSQPVTZGELLUQ,Electronics,1.0,-0.0
AEMRWPVGLAWBX2K64R47OESVJL4A,Digital_Music,1.0,-0.0
AEMURA7H55NBGF6TS2A2JP5XIIBQ,Digital_Music,1.0,-0.0
AEMVF46YD6PBUBKQMH6LIXLUPC4Q,Digital_Music,1.0,-0.0
AEMVVAU5ROKJK76IOHQKHEWRFLRA,Digital_Music,1.0,-0.0
AEMW2ADCJBXXCQLXQVM3RJEK53TQ,Electronics,0.6666666666666666,0.9182958340544896
AEMWM6PRIMFDQLIQIPQTGXUAVDYQ,Digital_Music,1.0,-0.0
AEMYDA6DVBKCCE7ZO2ARRFGKG3LQ,Books,0.5714285714285714,1.8248629576173563
AEN2NKUOAXGNLLT6DCQDQ2LK7M6Q,Digital_Music,1.0,-0.0
AEN2ZU26WIC33EXP6LTYOWMV36XQ,Cell_Phones_and_Accessories,1.0,-0.0
AEN347VH7E6PQILYQICAWBLET7BQ,Digital_Music,1.0,-0.0
AEN4ENZO56M34IPYVZDALB3BDRVQ,Automotive,1.0,-0.0
AEN5SOV5AOJA37JVTCEC2U7DBSFA,Digital_Music,1.0,-0.0
AEN6RD6RV56QE7T2LN7HEC6W3RZA,Digital_Music,1.0,-0.0
AEN6TFIVX635GNHMXJNMJOA56JWA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AEN7KAKQJGIQCNK6NMVWH2WZ3YXQ,Automotive,0.9,0.4689955935892812
AENAC6DVZYNNTEGCPUA542BD46VA,CDs_and_Vinyl,0.875,0.5435644431995964
AENBKROLUUF2CQET33UHMCS75ULQ,Digital_Music,1.0,-0.0
AENDQ4AHOGXOBTTJMOW73BUESQKA,Automotive,0.5,1.0
AENEBXXF56E6G5VTCYCX74RF5OFA,Digital_Music,1.0,-0.0
AENER6DRMZOCWDSLKUOMSERR6KIQ,Digital_Music,1.0,-0.0
AENFLRI7UI4SFEAZIK57T45ZUGGA,Digital_Music,1.0,-0.0
AENGLXININGSHWOPGTFF2V32DBOA,Digital_Music,1.0,-0.0
AENH6LSB6BM7XLPEYUL43WBOD6JA,Digital_Music,1.0,-0.0
AENKWFYARCOIWS4FWYTLSGRIALTQ,Digital_Music,1.0,-0.0
AENM76XREURDLTOHQSEK4HJW3XIQ,Digital_Music,1.0,-0.0
AENMGVERXZSSSV4CPJ5LPPFK6E5A,Digital_Music,1.0,-0.0
AENMO75Q2V7HE4HSHYI6GOX5FYIQ,Digital_Music,1.0,-0.0
AENN7QGN7VH44UH46NYGL3A4FBAA,Automotive,1.0,-0.0
AENNF2GOEVFBJL2TF3UU7HBIDLYA,CDs_and_Vinyl,1.0,-0.0
AENNMXDZSUEUPEWSQU57GNOQD6JQ,Digital_Music,1.0,-0.0
AENNSJ75CWK5NXVCA4YDZAEJ4KDQ,Digital_Music,1.0,-0.0
AENNUXRFLXQGXSYMV5VGZK4ADQBQ,Digital_Music,1.0,-0.0
AENNUY257PRSZMPQ5U5PFR642FDQ,Cell_Phones_and_Accessories,0.5,1.0
AENNZB2HHZZNEPKR6JADV2W4JDYQ,Digital_Music,1.0,-0.0
AENOQPZF7HQERNM3TNR2UQUE7RBA,Cell_Phones_and_Accessories,0.6666666666666666,0.9182958340544896
AENR7RAJSAIV6E2UE6AZ7BUEIOIQ,Cell_Phones_and_Accessories,0.5,2.0
AENTOWUFPL7HSMR7M4S25M7MGDKA,Digital_Music,1.0,-0.0
AENUZAD3DEKU6K4LHFZFO2FUHKPQ,Cell_Phones_and_Accessories,1.0,-0.0
AENWOKSUWWPH7FNTRNP6GPGTHRUA,Cell_Phones_and_Accessories,1.0,-0.0
AENZ2NOJLCFRRF2APF4FEQONPX7A,Digital_Music,1.0,-0.0
