user_id,nb_interactions,nb_products,recency_days
AFPEDLJK47FSAQF5BN5XFHGL3JSA,1,1,1738
AFPFKTPZFYVN2F73WQELAIM43FIQ,6,6,753
AFPHB3EWV5G6DRPMZGJAHWOJSSTQ,3,3,267
AFPHKIJFGIU4G4POXRFCEF5RJJHA,36,36,49
AFPIRNSJ6DI4QWTFO4SCB3RRPCLA,4,4,2229
AFPIWRC7U5TIT7ZTT67WUPX37HTQ,2,2,856
AFPJ6ESAD7JHEKX2UAR2ZGFAAK3A,1,1,2873
AFPJCGADRTQ4QFU26KTSIKDAXPSA,1,1,811
AFPL5NUU3K3YPT2QXAL2MDDQCL5Q,1,1,3037
AFPMM6GCKHSMTND4AUHR7D6WZBJQ,1,1,2041
AFPN22U3CZFXYZXJ6JQJ5MWB3KKQ,1,1,3783
AFPNB5ZH3BCJBHGUZOOEAJLY44YQ,1,1,615
AFPNFXLGPX26UPTSXTVANX2TOAYQ,1,1,1243
AFPOVAXL53UGE4KRXFP67W5OINBA,2,2,5667
AFPRITKDXFXEHWGCVZ76C7SOUTMQ,1,1,1544
AFPRXPADBCX62WKODFJFJ2A5RLKA,1,1,3492
AFPTBX44SVSUWJX6A72C32SJJKOQ,2,2,592
AFPTM2BBYFZ6EYXS73Z32HWBZKDQ,8,8,702
AFPW6F37BEJYXBOK6JPXQNCTWAAA,1,1,5662
AFPWBSOHU5ZRH5WZX5N63HBD3CVQ,8,8,173
AFPXW4XSAWC6PJLRPU6TS5L56SWQ,1,1,1330
AFQ45AI7SSTOBIIJV5HWIH4QJLXA,5,5,1969
AFQ6XXFJ5SLTOCP763DJ3YDPATAQ,1,1,3027
AFQ7WYW4KSH4VI5OVXCP2GV6PBRA,6,6,239
AFQB56FVNI4K6LGR56BUONFAMEAA,1,1,1450
AFQBAAAFLJAE4BLS7RBOBGKLYI5A,2,2,1609
AFQBJ2RR4STUWJ5WKVC2XJGER2AA,1,1,3124
AFQD2HCDJQN7WFG22WDNVUE5THRQ,1,1,550
AFQDMJM34DLIV4SD2SKVOOI2O2XQ,2,2,867
AFQDX4KZ5DHWGB2US6IBC7VMBK3Q,4,4,1509
AFQEEB5BLBR2F27EZVGKBIKYTI5A,1,1,2233
AFQFQ5HIJW7UOFDBJG7FKL2QJDYQ,5,5,648
AFQGQHFY3WYNV56UTODSIGFPKFLA,1,1,1420
AFQGVYRETSWAXYNUD3VZX3BOKTPQ,4,4,2321
AFQIVYHWA34H6K3JDVAOYOXH534Q,1,1,1563
AFQLNQNQYFWQZPJQZS6V3NZU4QBQ,7,7,241
AFQMLIX2OHJTWZTA57WTOSCP7QVQ,1,1,2157
AFQMW57GEUJGFS6RKLFFPDRNAQFA,1,1,694
AFQN4IUBJFROO45SVZPGMLP255OQ,1,1,2407
AFQOWS53WHEFRW2W6AWOQ2MOEMZQ,1,1,4380
AFQPFVN3UYYBXWHZDX4QH3YPA6FA,1,1,1541
AFQQQ5LGNSQUEBGDCYBAZZE5T3DA,39,39,704
AFQRHZWGBWP7YYJFRDBPAL7WA36A,1,1,1965
AFQRTCWQB3YBSWSLN6VK574R266Q,3,3,373
AFQTFQ47OA2VE7DO3DKZQR4EK57Q,1,1,2249
AFQTGNTKIKCYSDA4VJQM5ULT7DDA,1,1,699
AFQUQBVD32BYOVYEOTGE4XEVGAHQ,1,1,7
AFQV3KHSFDO375DPX5RGOLY2L4CQ,1,1,982
AFQVUPQAGOUMZUDTTHVQRVGFEZFQ,1,1,1352
AFQVVOJUM3PRG4UD2WU5MJ3JAMHQ,1,1,3048
AFQW7QX2DREMFPK5WSMQKG27UOQA,3,3,1004
AFQWP6G73QDAZJDGYQZGSMRWJU4Q,1,1,232
AFQYALWXI54HIEQF3R774L7F4V2A,1,1,973
AFQYT7EAPIHCFFCHKNSOSFJH76KQ,86,86,18
AFQYXWEOPSBCMIPRFS6UZCWLJ3CQ,4,4,685
AFQZDTGOFXWVYVK3GKDWUKGDMBLQ,1,1,717
AFR2UI2WWR6J2JZM24FBR336Z4MQ,3,3,309
AFR3UUB6F6CZEGL6TEFMWO6DO42A,1,1,3447
AFR3UV6CBLKVE2PDOUXTAKRFD5UQ,1,1,2989
AFR45QOWJ6GIBYF3MP6W72RZNJPQ,1,1,2901
AFR4MDCNV267F7DBBR22SJG5FZYA,1,1,4828
AFR4OP5K2FXY2NNCIORWKVQZCDLQ,1,1,1510
AFR6Z7GDY2L4NCKQNCLJNQNUKIYQ,1,1,364
AFRBUI2CROLJWEWOR3F7F6ZYEAPA,1,1,2018
AFREIHMGTS5WYJ7Y4LMNJNVVRUIQ,2,2,691
AFRFE674WE2SM55QEESOCAWZDGFA,1,1,4116
AFRFJRLOBITTFGMAM6ODSGLIJJEA,1,1,3211
AFRITMS76CZAZJKIRDQ7FC5MMXZA,1,1,1635
AFRIUHBUT3I62AG63WOJ6GO7MK7Q,1,1,2289
AFRMQTSZ4M7KOPCHGYXKLRPKFYIA,4,4,69
AFRPH4LO4KG4ZSTH3Y6VPDFJYE7Q,1,1,5511
AFRQODQXI2ELG5TWTT5SSFR4WBRQ,4,4,444
AFRRY33UKK3KLUJXWVA3OXLAJMEA,1,1,3754
AFRSJBVHF66WZ4L354MAELPAYKGQ,1,1,2919
AFRTHV24JEJE7DISYXI4BC5YB3MQ,2,2,1256
AFRUKJALGRWHYX62JSXKKTGXE5JA,1,1,122
AFRVV3L6CJUHLLKWA3PIG7JCYJQQ,6,6,1131
AFRWRFROLSWDUPFVWCWLMARPVGJA,1,1,753
AFRYBB7TDBHOLAVGFZM6D7DDG46Q,2,2,610
AFRZ3YEUSNVS6THSGMGSWWCMPJ5A,2,2,289
AFRZ447WPUXE2XSWVHDJUD3ZWXIQ,1,1,2585
AFRZT4CA3LWX5ITFOWONN2KPKCFA,10,10,192
AFS2U7T5GP5RNPREZ3WAC3RRWCTQ,2,2,692
AFSATLEARRYBX5ZD2LLNU4TGY4EQ,4,4,541
AFSCQMP2EPYLGJN7OBTMEXCBE2OQ,58,58,10
AFSDTNTR5DVFLBWC4Q4Y5SNG4TFQ,14,14,15
AFSFAFYKIIDU2A7ZBNSXTKTVIJTA,1,1,2394
AFSFXIYYZ5MNFJHEX3QHKWPK264A,2,2,3363
AFSG7TRHSOHNXHAWKTKGPTRPHKVA,1,1,708
AFSGQCEINAGMWU3MAZZKWU2UGGKQ,1,1,139
AFSH2ADUKP7QBX2P6BCWUKZYE5NQ,2,2,2259
AFSHBL3LUTLGO3UJONM6LVEJLEQQ,1,1,2294
AFSHD27Z7NWMCD4LUS4USMNFUHLA,1,1,105
AFSIRXNII2NO5ADYAYU5VGJ4DVSA,4,4,410
AFSJGCYOYHJGG2VBYGB7WLKHQ37A,1,1,3595
AFSJRGJT55NS24HBKME3IGNZ4PGA,11,11,38
AFSKPY37N3C43SOI5IEXEK5JSIYA,281,281,37
AFSLJXRMFXVP3IR4ZIXQERRZO3XA,2,2,5367
AFSM7ESAI3BK56XMWJRVCZRYCS3Q,2,2,885
AFSMHCVY3AM5OWPJTPEDBXIRTR4Q,1,1,3257
AFSNGBROR4NUCU6UQCJBB4VEJOPA,33,33,14
AFSQODWB3COZA3NW445UC3QG6KHQ,1,1,651
AFSU2WP64PLAYHJKRHORUICXFFCA,13,13,839
AFSV637IF56HT53U2RJ4DV6RSVHA,3,3,528
AFSWT22BABKEAANIPCAO2DUDVAUQ,1,1,2383
AFSWWYWKSZBJVKWZNNWVAZOG7IJQ,2,2,243
AFT33VUS3ZFGIAHGRXAZWBA7DD4A,9,9,2368
AFT55RTC3WI2OGPDK6ZZLQOVJFZA,1,1,1412
AFT55VEODOLZZ5KXVSUFZIWV6CBQ,1,1,1106
AFTC6ZR5IKNRDG5JCPVNVMU3XV2Q,17,17,465
AFTDSPCG32FV2VPWLEYPDQARTSQA,2,2,701
AFTFDIQUEOTOEPOX7RDKIAWLC3RQ,1,1,1280
AFTG36MRC5CXEBIRIRSMZNUKBJFQ,10,10,1464
AFTG7W3AJ5DM2CCQWJLOJWL4ETKQ,1,1,179
AFTIM4OKTMFNKK4BRL4GNDHMPFSA,2,2,225
AFTJJTMT7S2GWKVSRAKO3IY4TUUQ,1,1,6361
AFTLB43X76QKXWYYG4J6KKKGD7QQ,2,2,150
AFTLTH2ZDYNCDL2VPKZBTF75RKTA,1,1,2478
AFTLUVGQWKW6XSQ5TB6UER5Q263A,3,3,227
AFTMEJZVNY32NOSXQU3LB6HZD7IQ,4,4,2242
AFTNPJYJYTKF27LQKDPVTBHENBKA,2,2,2416
AFTO753L3RBCKK5O6VZTSAYOOYAA,1,1,7895
AFTP6HWPRLWRFVVRP65WD7OPCHXQ,1,1,2663
AFTPWW67O3POISX7RO75HMRHQL3Q,3,3,1578
AFTQMFNQNWDTYDQDF3IC4W7TLVOQ,2,2,650
AFTRZS3Z3OLZYHXBRQPLOKFV4RGQ,1,1,2380
AFTTX2A3ZJPLFLMBZL3IUBUGAI6A,1,1,3187
AFTUR267URQRM65ZFY322SGQ7KJA,2,2,1140
AFTVZ4JFSEWQFGPJJ7VUG2LCSAHA,1,1,665
AFTX5XGVRRUV7H7LJ6MP5LVDX5PQ,2,2,709
AFTXQF7EBQSGHI7URCWUHW5LEHTQ,1,1,1540
AFTZ4DDX3WPX4XQ4WUHU5RDEUFVA,1,1,539
AFU5KXXFSVIZLVR4C2CYU3HMK2OQ,1,1,3114
AFU77WPOVDJWJ5TT55AV7GUOQ2AQ,5,5,377
AFU7EVDOO4TIPZUAKOHFPFTG7OFA,1,1,2417
AFUB7CHTXRPD447QVQCHBZVN2IPQ,23,23,239
AFUBQWBW7BUAEFDDGBHFIUDGWK3Q,1,1,5795
AFUCTUJ63B6QQMGFJLJARMIMGPIA,1,1,1221
AFUDWIMEA2LWNVEGMVVEOXFDBZTA,12,12,42
AFUEIH3ZQSMUFHD5QYA3FM7IWZEQ,1,1,3152
AFUEQBZGK777OQIPKCIGQKK53MDA,1,1,2015
AFUEY4VM2YWM3AL3ODNGIHEKD3UA,1,1,2620
AFUHTRC3ZAQDQCFTV6PS3NEGJHGA,1,1,1239
AFUI76XKYNCVGJGRW36E7RJH5XYQ,4,4,2236
AFUJKVQEP47ETYUNHAEFW6VJPTBA,1,1,2165
AFUL3FLW6IDSNCAJQPCOPMBCIIPA,1,1,443
AFULFJKOH3O25XBT54XAP4WSGG3A,1,1,4142
AFULICIEPKGIYC2SRV5YN7ZAORIQ,1,1,1602
AFUMP7GO4PZ3S6DLUBFPX6OK544A,6,6,687
AFUOEWBD5Q4WDQWKZ4I2PACGG7RQ,1,1,1633
AFUOJVLKDMSETEHFWQV3Y5QKU64Q,2,2,196
AFUOL3UH6FR22IH7VGEIWWKK7KVA,8,8,1733
AFUOYIZBU3MTBOLYKOJE5Z35MBDA,13,13,513
AFUSHNNLRNRO7Z45ICYGVQ5JU6EA,1,1,2857
AFUSWNVA72MMWHGYWJ652SYX2JJQ,2,2,2492
AFUU6XU234MPQHFZZQF2LSHWPZDQ,1,1,1305
AFUVLAB3XMV7KOPMH52DWJNRRJBQ,1,1,2843
AFUY5OAE7UHKPSUAWSIV4Y5CDDBQ,1,1,2916
AFUYKPKI3DZ5FHBQRUWFDYKUOBOA,7,7,588
AFUZ3HSONK4B6QP62HWG3IQSA3IQ,4,4,2161
AFUZ5E7QAHSVTLIY253GFAYZPN2Q,4,4,577
AFUZAL2CCOB7LVGRTZL3NMY2WDBA,1,1,2541
AFUZG4S57VOZIENQ5LJHBPEO5T2Q,1,1,3638
AFV22L7AEKI2LW6HMLRLUKNYVBGQ,44,44,96
AFV2BXTNV6XJ4BSUQ3SO7KU2DV3A,4,4,247
AFV2WGGI3QDG4ATVHYAJ5AVWORXQ,2,2,662
AFV34NH3TBU4SQPR7GTJEAFYGKJA,2,2,2449
AFV5F6WO2JX664SF6KC2YNW7S74A,1,1,1622
AFV6ITAVNGPWXSUOSQGHIAL6XRCA,1,1,2213
AFVBLZOM7T7MR4IDBZSYYA3USZ6A,1,1,2831
AFVBRJC6HLAWP2YL25JO26PE6VWA,1,1,1232
AFVDCABSBLUD46YMYSHPXVHAGC3Q,1,1,4753
AFVDINNYZ3KAC3SKCYYFAB6EI3RQ,3,3,1447
AFVFFSHYMKHMQKKYQIHE2IDLPA2A,1,1,2434
AFVFLOD4M7Y3LOVDOYOC4IL34XQQ,1,1,2357
AFVFZ7B6ZKQ5ZMGI3UTAXDW2NLRA,1,1,365
AFVGL7HOHKHSR5N3EUAVLYSBZCTQ,16,16,126
AFVHGFX2RLJ66WW3BRY25OLNK2PQ,1,1,18
AFVHJ6WOYXAFXPKYKG3JBSX23D5A,4,4,68
AFVLDYB5UOMWSAAJ4TUTQAZN32XQ,2,2,82
AFVLSLVYPFC5ZQT5KKSJRNFFKQYQ,1,1,1722
AFVLUOHDJL6SDQ725KU7LYBGK46Q,1,1,2261
AFVNEEPDEIH5SPUN5BWC6NKL3WNQ,14,14,75
AFVOEH5QKPSJEK4VMWS4GUWCZ6SQ,1,1,2535
AFVOXZV56LIZ2XJG4L3XRF2ITYUA,3,3,1135
AFVP66AZENGK2SKTLADNPJGIYPTQ,9,9,369
AFVQTQM23HW36W655KNBHZKAUPLQ,2,2,3550
AFVRQVUCVADWFFB7U4J5ILVOEGOQ,1,1,1068
AFVTVAR5V6XKWMVHARHZXRCOSHIQ,4,4,1189
AFVVAWYOXQK63S7ZDK5EZGNM4LSA,9,9,2069
AFVVXZ2UVRM2KT73SLGNVZYUM2PA,4,4,955
AFVWRJSFTXSLWZUPRKKTVPY5JQRA,2,2,1191
AFVX7R6QEFN757VJJAHIJIZAEIXQ,1,1,781
AFVYSMFSLQ72KM36STL6FXLDMQVA,1,1,2859
AFVYUP667HX5PIHBJW7WBVVFHZVQ,2,2,32
AFVZ732L42ANKKSNKE4UNPI2GTQQ,1,1,2506
AFW2PDT3AMT4X3PYQG7FJZH5FXFA,623,623,61
AFW4FXFFDVKGQMSGIA74HUKKFNZQ,2,2,853
AFW4PPP2GYKKZW2JXAGWC4ZBOIGQ,1,1,3450
AFW4XOXE6A2J4FLDS7ONEJZEUAHA,1,1,2820
AFW55Y3JTHHHZXTKOFWINTSJIZIA,1,1,1658
AFW5WQNZAMTNKQITLSP2EBDVSKWQ,1,1,2629
AFW67E4KVDFRUYNPRI5ANTQWEQFA,1,1,3225
AFWABVKN2DNOHA3H6DMIN3WJYXLA,1,1,1667
AFWAXSLBIVNLLSKAKEXZWH6ZRFIQ,2,2,3084
AFWB27GHB5LSZCAZEULWVTE2YO3A,1,1,1994
AFWCNCO44IOXKK6HAXXPZWQQHAHQ,1,1,255
AFWEEHWSXZG4LPIMBA3XYJE7R2VQ,1,1,2906
AFWFFYN33BTY6NWWDTPEWQQBYDUQ,4,4,486
AFWHJ6O3PV4JC7PVOJH6CPULO2KQ,30,30,305
AFWK5HW3FB4HNVYJUHU5ZW7NPCYA,4,4,574
AFWKMTS6HGPLGCF7XA7PCPM76ITQ,1,1,5797
AFWRGOGF4AI2IHRX7KZ2IYL63RXA,12,12,241
AFWRW32IAVMIN5I4GFUSDRLBZZGA,10,10,49
AFWSWV6JG6RC5V6XEL4EXW4KKQBQ,1,1,2305
AFWTME2ROGUQI5J5FB3DWCLKZNBA,14,14,242
AFWTT7HY7QEAGHNGQKUNPAKGKCQA,1,1,354
AFWVN52MRBWOTIK7UGXBWGOY4HBA,39,39,890
AFWXGZWG4TOCWAGDQSUUKONXVVCQ,1,1,2483
AFX2DJTS22HUXFZCOAK6OTHEDTYQ,1,1,1787
AFX4ROM4BGEA6KAV6JKX2CDVPP3A,2,2,4251
AFX54TU2SL5JJ53SZ72G6PEMSOOA,1,1,1579
AFX5CAKRRP3RSR27ON65ZRI4SXMQ,1,1,2594
AFX5GCBHJZRWAIDMOJQPLQYQIT4A,3,3,51
AFX7DU23Z43UGPBH2TCSCQFU2SZQ,1,1,1129
AFXALFIRQPYVRT5RP3WTD2Q4WW6A,4,4,1039
AFXAX77UJGWZG2JU2Z52CQQH7YAA,1,1,1251
AFXDYTFXJLX4YG3UD7W23W7Z5Y4A,19,19,91
AFXDZW5H5LXQAZU7TM57Q25V5LQA,1,1,3361
AFXF2A2PAFC2ZP6NG6VQOELRHHAQ,3,3,933
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,19,19,204
AFXFEXKD2XNGFLVJ2MMAXNYJSDAQ,2,2,1541
AFXHSWTPVNVZMQE7BZUEZF4OZHMA,1,1,3447
AFXIUBD7MXOW6DBKXW7L5UKBM4IQ,3,3,175
AFXKMVUEARVTNAAHYLF4ABKOILFA,1,1,920
AFXMK2IQCHI3APYUVZ4HRDXIJJJA,1,1,4245
AFXNV267KBJBGT2MFSCHYAFQ374A,1,1,1493
AFXOCOWM2PQ754R7QUC3EMGIOADQ,9,9,106
AFXOUPWEYPJDJRWMANPPBIVECPLA,1,1,3602
AFXQDJLOL5GVFJRHGTU2LNMZHEMA,3,3,911
AFXR7W6KTYBKQO4KH2NYV3UOEH5A,1,1,599
AFXRCMU3XL62EBWBP7X52ZO5E2KA,6,6,861
AFXSSG44WLADRXCGOAQPBIW6L4QQ,1,1,2450
AFXSTX2BS3VYZDUVT7XMYDOARDXA,4,4,143
AFXT6QE65FLBETAO3VNEDARUI2DA,5,5,187
AFXUNKJFY5ERNDCRPH5J22372ZMA,11,11,323
AFXUP4WWKENB7LAW7SXIWSEYMH2A,13,13,139
AFXVYJDUZ3HLSA5C3EDTJCWDNSIA,2,2,3045
AFXXUSAEIK5VJPDSPSE3W6CMQHZQ,1,1,2678
AFY3BPXSRDQ2R32A42JJY7HZMJGQ,1,1,2575
AFY3UMP3NES7ZTYNG55CSYFKE4IA,2,2,2663
AFY4R7XMEMOPPE4XIOJ7AGRQTVSA,1,1,389
AFY6NMFTXXN7AL3NSMJ3GM42Y4CQ,1,1,2050
AFYCVOWPEIUNDIODFVICC7ITNASQ,2,2,792
AFYE7WI2MA22IZZO6SXNM3AQRAGQ,1,1,1201
AFYEGLQ6U4TTCG36W443KAWFNBJA,3,3,1272
AFYEQGWZLEEM3VICX4K7GEITCNDQ,1,1,613
AFYI3QUQRIF2V6K5SQ5TFEWI7EGA,1,1,2514
AFYKPHVGG43S3P4YMVSICBMSA5QA,1,1,199
AFYMNMPJ7TCETT3PK55JBS57I6DQ,2,2,971
AFYNCUNHKHRPPUOQSQEDJLSIL74Q,1,1,3846
AFYOZ6GIVSYHLH4OCRCFDESNIATQ,2,2,2194
AFYPRMPB3XQUHB7ZDJ2NVZRVRQVQ,1,1,2209
AFYR3MTNDZASRHNYX3SOIEPUSFNQ,4,4,2039
AFYSLPBHHOX43I7UNIIXIE7VD4SQ,2,2,2802
AFYSWCXEGLPB2Y3RL323HFLGMT4A,1,1,1290
AFYUE4KEBHOHSVH6QG7DGLE2YRXQ,1,1,1609
AFYVDYPYTX3YUFXKX3WJLAEJOQXQ,14,14,33
AFYXWRH5SULLY46JOJBBC3P6RWBQ,3,3,3067
AFYYMPUD6YQE23IA4MRYA4ZR3MMQ,1,1,2344
AFYZ6GKRPEFTKYEHUOSTDR4CBJJQ,1,1,808
AFYZV2HD2I4TADEMI5QAQ5AGFFGA,3,3,1376
AFZ2WFNVLG46EXHEF5AEG4LNR5JQ,6,6,516
AFZ4C2QTQZ6QXPSTWCAISSXRUJ6Q,2,2,1338
AFZ4G2LPX27EYRV4BD4TP3W4ZXXQ,1,1,2227
AFZ4GAOLMHTZZLHY5ZAZDC4VRTSQ,2,2,3556
AFZ4H2HBXTMHVCZEBTNJP7W6R5LA,8,8,497
AFZ5LNTQPR45C4MPRYIEFVKGI4WQ,1,1,1762
AFZAVVJSYQL5OUDHGT5MFO5KJWWQ,2,2,3011
AFZB3WNDA3IKBDZIW3YH4KANAI5A,1,1,844
AFZC3UVPS3YDTAVOSOMU2A5SANMA,1,1,1816
AFZCWIOD6EICPVQSSFO7YX6N6YWQ,1,1,1561
AFZEWKQYA4ZH6UUJC27BXONQM6DA,1,1,119
AFZHB636MCCJNJHINABLEUCMQVTQ,1,1,1885
AFZHE5NHEVDX7KVTV2NSY3FA4XWA,4,4,1023
AFZHGG66WZRBIJTYPCHDSHY5GIWA,3,3,298
AFZHPATMBXNNBDADBUAFAT4ETAEA,1,1,2087
AFZHVLKU2IFGM26MNHEHZV24MVLA,1,1,1366
AFZI4HCFSGEXTEZAG2VICNAQTZBQ,1,1,1936
AFZK2BA7HVTZTYYVBQ6YYL5XPWLA,14,14,893
AFZNUOLBP4VX46FPIMS6R7TPFPHA,1,1,3565
AFZPBQFGXJE7YVGVOCQ3INMCI6JA,1,1,683
AFZPMWS2IY6WSK7O7F5JMOLM4NRA,1,1,2587
AFZQ4QEIYOYSZK6ZOQW66XOQ3GIA,1,1,4130
AFZR3DMRF5KW3WM6LVZ6SGSBGQXQ,3,3,338
AFZRBHATWMMOZ75SQMQGZNOD7CRA,1,1,904
AFZRGBUVYJMAM2UVML42IFJX3VQA,1,1,4555
AFZSAYNMKDTQVOXQW2TCIGBR7RHQ,1,1,285
AFZSK2IFCP3KOE7IRNVSE3C3NKVA,1,1,2016
AFZSZZURRC4XKKBIBHSIQFLXCOFQ,3,3,162
AFZTOO5BBNV4F3Y7QJACBRLXAJEA,1,1,1870
AFZTYHXKI3CKU3S7OO4CADH4OEBQ,1,1,29
AFZUK3MTBIBEDQOPAK3OATUOUKLA,1109,1109,18
AG25ZASYXSIF666IYOAOXJTTX2WQ,1,1,1986
AG2BJOE43JDTA64QMYS6WLUS37WA,2,2,637
AG2C5BVJIQA5DQUAONBZBINZSYEQ,1,1,2160
AG2FJHNU5Y4HIDFK22Y6EJDFZ4WQ,1,1,1361
AG2IOTNA76CJWFX5IURRVMJWVVBQ,1,1,4124
AG2JBD4NI56SYO4DFA3HJIOUWZHA,3,3,312
AG2L7H23R5LLKDKLBEF2Q3L2MVDA,12,12,28
AG2LKLOEC5D7YP6VJNWU3IIIHERA,4,4,2387
AG2MBUI55GM2K4JSJFBTC26FXDMA,5,5,240
AG2MOYLWZ7VV33MY66YL3IJ7HI4Q,4,4,308
AG2NK3JFSVD5GLZUL63LKXGORPUA,1,1,2176
AG2NOIYXWRLBHPHJBL2S4D7T5VIA,2,2,740
AG2R7Q3QDT7QMPR27PFV36V6BR7A,1,1,324
AG2UEDPK43QC5AU6HZTCBANPW2FQ,55,55,26
AG2ZGWAGJOGZN22KZ6CHW62URNOQ,1,1,199
AG32BO2VHFQML455DFYN55LRTG4Q,1,1,1004
AG34ZX3BZMU2AB63EMR3327DJNWQ,1,1,2477
AG35BKPUEUMX7LV5YLOQ5YCQ3GOA,43,43,6
AG37FXF32G5JGPGN37V6WAOQKUBQ,1,1,3578
AG3BG6PCNVQKVYNWHT7IJHEKUQAA,1,1,651
AG3CK5SCLW7IHASZSW5I52W6VQDA,3,3,678
AG3D23KNXZKTXGW2BNP6IXS6YDQQ,1,1,1657
AG3FZ7ST6C2R77BP2O4JMYRQ52MA,2,2,828
AG3HMLZJHOGT7PJQX3KGGHHC3AEQ,1,1,3075
AG3IIIN4QARMCMYS5TGLZUZ4HRUQ,5,5,101
AG3J2ECL3DW3UPGGPX2TUF7SF5AA,1,1,3037
AG3JJOGV4VW4LV4OR6UB6N7NPLEQ,1,1,2714
AG3LKHMZRLJNHARYZDQLZ7XDKYEQ,1,1,1450
AG3OMNZUNUF3QAFTI4FVLTXTFXZQ,2,2,335
AG3OMX2OKPGW6HEMNPEVIP7CB4HA,1,1,269
AG3PLBKYS3Z2IJHOBNCEOM4SXAYQ,5,5,606
AG3S4FROO422V5KP7DJCBXVUQLJQ,557,557,2345
AG3SP44WMKMFLUZI36G3P3HBCVWA,1,1,3844
AG3V3SP3WZANUQR6GAAKMCWCP72Q,1,1,3753
AG3VSNBVZL5UXFTFFAQMIREN26AA,1,1,1814
AG3VXRJ5OUQDF3UAEOEIIZ6Z5Z3A,7,7,819
AG3WYLGVKWBLBYL5UEQOKD2KVDFA,1,1,3475
AG3XU5GJ7ATYTRQ3664DTIOF2BRA,7,7,612
AG3XVMSR63FRTMHFIACPDO7OYZDA,1,1,2968
AG3XXUDFM7GM2H65FLDBSC4ENYBQ,1,1,3735
AG3ZLSFL6WEHCXA2SETWSPPDGTVQ,1,1,1847
AG435XOKDSHTIJNM72GXXGZ2T7JA,3,3,2445
AG4363JLAHPMXXRDWLELC7CS4KVA,1,1,1661
AG44DQLCEHRU62BFWBHDAIIHS4XQ,10,10,331
AG44FSSBEFC4BCDOIYRLVYVK6PZQ,2,2,6205
AG46WWUBBVHZDPXJ5ZRDIKGHQLUQ,2,2,947
AG47HU3MDS5O52R7Z5SRZO5LWX4Q,1,1,1312
AG4AY3ZUV6CCSV3GPLIB4ASGKCYA,8,8,622
AG4BBARVNO6VTOC654NFRHDCER4A,1,1,128
AG4CMACPLR2DPFISKIUJ7EG6OMYA,2,2,2211
AG4CMTXPGODUYDK466SGORLF4MOQ,1,1,848
AG4COLOHCLHWUUYWCZ77TPJLE3EQ,30,30,1072
AG4CZLNP6BBFS3EHZD523FWY5WEQ,1,1,2765
AG4EATR4WL4QOALBK2QV3T5CJVSA,1,1,2496
AG4EMCK4UVIBJKL7DR7ZHTF7CO2Q,12,12,242
AG4FRNPMHSM4HS2IBC2H5B7IUQDQ,1,1,4566
AG4GRM4E4LZBSQNUBEQ2LSNNJV5Q,1,1,1745
AG4GVZM7SUDK4REL56U7DK4GQWKA,1,1,111
AG4IBL6TDT3RZJRIJMOFL2TGXJGQ,1,1,2423
AG4JCTFIA6PZNLS6QDQAHSMZMF3A,1,1,2031
AG4LLC6OSJUW7MTIZE4G332S5MYA,1,1,3017
AG4MIJDYTNWORGOKC2K22CPHFODA,10,10,39
AG4N4JABA6W7WTXO46RJTBAZ573Q,1,1,2813
AG4NGLW57WS4PMTDFVYYICYXMLMA,1,1,799
AG4NTS4JQDDFHSGS4233TNBMXNNQ,1,1,3638
AG4PYEKPTTEMMWBRIXTC2UAVWQPA,1,1,3002
AG4RDNEXBUS7SKHLYCZHG2Z4FZ5Q,13,13,194
AG4RU5SMNCJ6TBCVN4M6IKY6X3PQ,1,1,2881
AG4S3VMKGHGEKQIRVNC5LGOFHRIA,1,1,3118
AG4S5RCVIUSITJI2KCBI6W2VFGMA,1,1,506
AG4T2QLCIUPQHPZDQTGQOIQOQX7Q,6,6,280
AG4TV5GQSCCDIQU7NCU5WSHVEAWQ,4,4,1275
AG4UY5TXNQGJEGFB3Z3U457NFKEA,1,1,4364
AG4VTWACVROUOA2KBR5WMK74Q4GQ,1,1,1918
AG4Y5I6ZSKGBY43KKNIHVOMBNW2A,3,3,124
AG4Y6GHCUH6T352ABJ6EUNEPGJIA,1,1,2871
AG535JFIAGQV4CY7TREDVYPDNGKA,3,3,737
AG54HW54DL4HYJARBLCRETL7L4YQ,1,1,3722
AG55FRTLHYWH7LACKFHHRATAHPLA,1,1,354
AG56IAC5WMZYNSRHULIBSMRVFGHQ,1,1,5346
AG57CQ6P4QWYMWUV6MTAOETUKHTA,8,8,174
AG57WKP4UAON47LATKVUWCTW4DDA,1,1,1105
AG5DTPDJ6XF4EU2LLSFHPJO4UZEA,1,1,1946
AG5ESK2B2EL7CKQC3QC74UQVKNYQ,3,3,94
AG5ESKHGJ42U6Z7D7I6FJ3OZ56BA,2,2,1021
AG5FGD5Z74CTCIWMMCSR2AQ7CM7Q,4,4,687
AG5FGEYGAMLVI7NOKMXL7ORUZNDQ,1,1,369
AG5HINCRUM4HZ5AG6GNREUGDTNXA,6,6,704
AG5HOQN6X5G5IN5F2XPRAFOEYGFA,1,1,1719
AG5IX5MH4TBKUEHMIQ4ZMNSFEFLA,3,3,2425
AG5KDDU7RCGXHBA6BPPXXW3IP6UA,21,21,29
AG5MZAXLQHADZ3UYXZQGVNFEJZ4Q,1,1,2119
